cluster_id,profile_file,row_in_file,radius_deg,radius_arcsec,pm_disp_p02_masyr,pm_disp_p16_masyr,pm_disp_p50_masyr,pm_disp_p84_masyr,pm_disp_p98_masyr,pm_rot_p02_masyr,pm_rot_p16_masyr,pm_rot_p50_masyr,pm_rot_p84_masyr,pm_rot_p98_masyr,pm_rot_aux_masyr
NGC0288,profiles/NGC_288.txt,23,0.055,198.0,0.0457273,0.0486055,0.0523209,0.0561891,0.0612341,-0.00225864,0.00462654,0.0112814,0.0178513,0.0246246,0.011632
NGC0288,profiles/NGC_288.txt,24,0.0575,207.0,0.0449141,0.0478105,0.0515757,0.055597,0.0607161,-0.00208127,0.00488091,0.0115213,0.0184254,0.0252283,0.011425
NGC0288,profiles/NGC_288.txt,25,0.06,216.0,0.0445316,0.0472136,0.0509808,0.0551077,0.0601303,-0.0018928,0.0051905,0.0119133,0.0189666,0.0259692,0.0112131
NGC0288,profiles/NGC_288.txt,26,0.0625,225.0,0.0440329,0.0467294,0.0504594,0.0546231,0.0595304,-0.00186546,0.00539503,0.0122969,0.019538,0.0265956,0.0109988
NGC0288,profiles/NGC_288.txt,27,0.065,234.0,0.0436766,0.0462771,0.0499149,0.0541897,0.0589013,-0.00136066,0.00593878,0.0127762,0.0199724,0.0271795,0.0107839
NGC0288,profiles/NGC_288.txt,28,0.0675,243.00000000000003,0.0431021,0.0458485,0.0494716,0.053795,0.0582325,-0.000614141,0.00626161,0.013299,0.0204016,0.0276778,0.0105697
NGC0288,profiles/NGC_288.txt,29,0.07,252.00000000000003,0.042572,0.045449,0.0490087,0.0533499,0.0575071,3.20155e-05,0.00674783,0.0137352,0.020846,0.0280374,0.0103576
NGC0288,profiles/NGC_288.txt,30,0.0725,261.0,0.0419816,0.0450964,0.0486131,0.0528775,0.0568466,0.000637692,0.00724508,0.0142426,0.0212232,0.0282801,0.0101484
NGC0288,profiles/NGC_288.txt,31,0.075,270.0,0.0414338,0.044692,0.0482688,0.0524457,0.0563311,0.000916225,0.00773002,0.0146901,0.0216334,0.0286658,0.00994267
NGC0288,profiles/NGC_288.txt,32,0.0775,279.0,0.0407979,0.0443878,0.0479123,0.0520005,0.0558643,0.00122926,0.00822563,0.015117,0.0219417,0.0289603,0.00974107
NGC0288,profiles/NGC_288.txt,33,0.08,288.0,0.0401625,0.0440845,0.0475303,0.0516422,0.0555148,0.00164227,0.00852338,0.0154668,0.0224896,0.0291447,0.00954392
NGC0288,profiles/NGC_288.txt,34,0.0825,297.0,0.0394715,0.0437168,0.0471657,0.0513643,0.0551592,0.00223753,0.00890662,0.0158923,0.0230551,0.0296808,0.00935148
NGC0288,profiles/NGC_288.txt,35,0.085,306.0,0.0387597,0.0434736,0.0467632,0.0510122,0.0549021,0.00238441,0.00910022,0.016152,0.0236549,0.03034,0.00916394
NGC0288,profiles/NGC_288.txt,36,0.0875,315.0,0.0380184,0.043109,0.0465265,0.0507098,0.0546895,0.00246515,0.00927605,0.0164468,0.0242268,0.0307551,0.00898137
NGC0288,profiles/NGC_288.txt,37,0.09,324.0,0.0373165,0.0426992,0.0462757,0.0504226,0.054365,0.00232926,0.0092382,0.016735,0.0248118,0.0315379,0.00880384
NGC0288,profiles/NGC_288.txt,38,0.0925,333.0,0.0366082,0.0422446,0.0459984,0.050106,0.0539639,0.00211493,0.00929482,0.0170665,0.0253641,0.0323952,0.00863133
NGC0288,profiles/NGC_288.txt,39,0.095,342.0,0.035913,0.04178,0.0457013,0.0498607,0.0535667,0.00166768,0.00916882,0.0173619,0.0257359,0.0330628,0.00846381
NGC0288,profiles/NGC_288.txt,40,0.0975,351.0,0.0353186,0.041345,0.0454144,0.0495729,0.0532054,0.00131996,0.00905555,0.0173385,0.0261571,0.0337852,0.0083012
NGC0288,profiles/NGC_288.txt,41,0.1,360.0,0.034834,0.0408952,0.045069,0.0492009,0.0527463,0.0011049,0.00888999,0.0174965,0.0264551,0.0343926,0.00814342
NGC0288,profiles/NGC_288.txt,42,0.1025,369.0,0.0343425,0.0404314,0.0446901,0.0487727,0.0522894,0.000789131,0.00880523,0.0175102,0.0267239,0.0348085,0.00799037
NGC0288,profiles/NGC_288.txt,43,0.105,378.0,0.0339298,0.0399327,0.044217,0.0483142,0.0519333,0.000679468,0.00862602,0.0174815,0.0268068,0.0352338,0.00784192
NGC0288,profiles/NGC_288.txt,44,0.1075,387.0,0.0333888,0.0393624,0.0437506,0.0478169,0.0514936,0.000505817,0.00843317,0.0174113,0.0269418,0.0354884,0.00769796
NGC0288,profiles/NGC_288.txt,45,0.11,396.0,0.0328771,0.0386068,0.0432937,0.0472585,0.0510845,0.000226588,0.00820254,0.0173363,0.0269022,0.0356062,0.00755836
NGC0288,profiles/NGC_288.txt,46,0.1125,405.0,0.0322507,0.0378798,0.0427505,0.0468033,0.0504779,-0.000151743,0.00799973,0.0171902,0.026794,0.0355175,0.00742297
NGC0288,profiles/NGC_288.txt,47,0.115,414.0,0.0315573,0.0373102,0.042233,0.046274,0.0500346,-0.000477944,0.00791122,0.016985,0.0265185,0.0351735,0.00729168
NGC0288,profiles/NGC_288.txt,48,0.1175,423.0,0.0309737,0.0367065,0.0416181,0.0457476,0.0494841,-0.000587439,0.00763698,0.0167195,0.0262552,0.0350238,0.00716433
NGC0288,profiles/NGC_288.txt,49,0.12,432.0,0.0305028,0.0360201,0.0410242,0.045216,0.0490919,-0.000778047,0.00728047,0.0165324,0.0260116,0.0346843,0.0070408
NGC0288,profiles/NGC_288.txt,50,0.1225,441.0,0.0299781,0.0352696,0.040306,0.0446849,0.0488556,-0.00108231,0.00690957,0.0162881,0.0256397,0.0342829,0.00692095
NGC0288,profiles/NGC_288.txt,51,0.125,450.0,0.0291935,0.0345395,0.0395816,0.0442352,0.04843,-0.00150966,0.00656817,0.0159759,0.0253406,0.0341441,0.00680466
NGC0288,profiles/NGC_288.txt,52,0.1275,459.0,0.0284746,0.0338039,0.0388081,0.0436935,0.0481727,-0.00216143,0.00624005,0.0156278,0.0248141,0.033695,0.00669179
NGC0288,profiles/NGC_288.txt,53,0.13,468.0,0.0277891,0.0330328,0.0380353,0.0431999,0.0477548,-0.00285407,0.00583027,0.0152253,0.0243252,0.0333957,0.00658223
NGC0288,profiles/NGC_288.txt,54,0.1325,477.0,0.0269054,0.0322292,0.0372907,0.0427084,0.0474201,-0.00353737,0.00529841,0.0146973,0.0238656,0.033359,0.00647585
NGC0288,profiles/NGC_288.txt,55,0.135,486.00000000000006,0.0259695,0.0313691,0.036578,0.0422896,0.0472507,-0.00427887,0.00477375,0.0140955,0.0235487,0.0332408,0.00637253
NGC0288,profiles/NGC_288.txt,56,0.1375,495.00000000000006,0.024949,0.0304946,0.0357693,0.0419286,0.0471353,-0.00500544,0.00435454,0.0136964,0.0230761,0.0333419,0.00627217
NGC0288,profiles/NGC_288.txt,57,0.14,504.00000000000006,0.0239684,0.0295768,0.0350756,0.0415769,0.0469522,-0.00538156,0.00385555,0.0131673,0.0227384,0.0331471,0.00617466
NGC0288,profiles/NGC_288.txt,58,0.1425,513.0,0.0229615,0.0286477,0.034336,0.0412725,0.0467387,-0.00607448,0.00340811,0.0126367,0.0224557,0.0330614,0.00607988
NGC0288,profiles/NGC_288.txt,59,0.145,522.0,0.0218732,0.0276353,0.0335221,0.0409546,0.0466622,-0.007287,0.00255915,0.0121437,0.0221155,0.032869,0.00598775
NGC0288,profiles/NGC_288.txt,60,0.1475,531.0,0.0205739,0.0266804,0.0328922,0.0406465,0.0465776,-0.00846828,0.00168661,0.0117334,0.0218815,0.0327433,0.00589816
NGC0288,profiles/NGC_288.txt,61,0.15,540.0,0.0195969,0.0256537,0.0322773,0.0402913,0.046427,-0.00926006,0.000819119,0.0111268,0.0216526,0.0329907,0.00581102
NGC0288,profiles/NGC_288.txt,62,0.1525,549.0,0.0184206,0.0245914,0.031597,0.0400216,0.0462913,-0.0102548,-0.000158249,0.0104949,0.0214489,0.0331335,0.00572624
NGC0288,profiles/NGC_288.txt,63,0.155,558.0,0.0171736,0.0235488,0.031078,0.0396795,0.0461276,-0.0114642,-0.000871065,0.00989998,0.0212001,0.0333939,0.00564374
NGC0288,profiles/NGC_288.txt,64,0.1575,567.0,0.0158459,0.022594,0.0304721,0.0395296,0.0460423,-0.0129845,-0.00167417,0.00943305,0.021277,0.0338878,0.00556343
NGC0288,profiles/NGC_288.txt,65,0.16,576.0,0.0144412,0.0215649,0.0298627,0.039254,0.045981,-0.0145043,-0.00250903,0.00908403,0.0212067,0.0342569,0.00548523
NGC0288,profiles/NGC_288.txt,66,0.1625,585.0,0.0131183,0.0206337,0.029357,0.0390678,0.0459275,-0.0158723,-0.00343591,0.00873754,0.0212869,0.0346925,0.00540907
NGC0288,profiles/NGC_288.txt,67,0.165,594.0,0.0118175,0.0198004,0.0288674,0.0389515,0.0458327,-0.01727,-0.00426782,0.00819102,0.0211831,0.0349955,0.00533488
NGC0288,profiles/NGC_288.txt,68,0.1675,603.0,0.0106017,0.0189813,0.0285008,0.038796,0.0457984,-0.0187994,-0.00522054,0.0078371,0.0210972,0.0355601,0.00526258
NGC0288,profiles/NGC_288.txt,69,0.17,612.0,0.00938609,0.0182161,0.0279872,0.0386515,0.0456937,-0.0201993,-0.00589654,0.00738564,0.0210703,0.0360089,0.00519211
NGC0288,profiles/NGC_288.txt,70,0.1725,621.0,0.00839706,0.0174206,0.027514,0.0385303,0.0455734,-0.02146,-0.00681328,0.00706508,0.0211606,0.0363671,0.00512341
NGC0288,profiles/NGC_288.txt,71,0.175,630.0,0.00735382,0.016831,0.0271448,0.0383911,0.0455576,-0.0227033,-0.00755593,0.00667922,0.0211439,0.0364689,0.0050564
NGC0288,profiles/NGC_288.txt,72,0.1775,639.0,0.00637556,0.0161677,0.0268056,0.0382793,0.0455348,-0.0239701,-0.00821464,0.00642156,0.0211761,0.0367009,0.00499105
NGC0288,profiles/NGC_288.txt,73,0.18,648.0,0.0055644,0.0155438,0.0264842,0.0381819,0.0454839,-0.024857,-0.00862969,0.0061608,0.0212726,0.0369396,0.00492728
NGC0288,profiles/NGC_288.txt,74,0.1825,657.0,0.00490115,0.0150597,0.0261748,0.0381216,0.0454331,-0.0256627,-0.00911453,0.0059397,0.0211682,0.0371514,0.00486505
NGC0288,profiles/NGC_288.txt,75,0.185,666.0,0.00432931,0.0146685,0.025904,0.0380261,0.0453907,-0.0264733,-0.00948922,0.00572044,0.0212303,0.0375022,0.00480431
NGC0288,profiles/NGC_288.txt,76,0.1875,675.0,0.00386957,0.014314,0.0256647,0.0379757,0.0453568,-0.0270969,-0.00979781,0.00555869,0.0212154,0.0377251,0.00474499
NGC0288,profiles/NGC_288.txt,77,0.19,684.0,0.00354179,0.0140435,0.0255517,0.0379376,0.0453146,-0.0275189,-0.010122,0.00549377,0.0212229,0.0379332,0.00468707
NGC0288,profiles/NGC_288.txt,78,0.1925,693.0,0.00333922,0.0139047,0.0254672,0.0379049,0.0452825,-0.0277768,-0.0103376,0.00538201,0.0212199,0.038159,0.00463048
NGC0288,profiles/NGC_288.txt,79,0.195,702.0,0.00323497,0.0138483,0.0254406,0.0378981,0.0452722,-0.0278986,-0.0103921,0.00533455,0.0212246,0.0382387,0.00457519
NGC0288,profiles/NGC_288.txt,80,0.1975,711.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00452115
NGC0288,profiles/NGC_288.txt,81,0.2,720.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00446833
NGC0288,profiles/NGC_288.txt,82,0.2025,729.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00441669
NGC0288,profiles/NGC_288.txt,83,0.205,738.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00436618
NGC0288,profiles/NGC_288.txt,84,0.2075,747.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00431677
NGC0288,profiles/NGC_288.txt,85,0.21,756.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00426844
NGC0288,profiles/NGC_288.txt,86,0.2125,765.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00422114
NGC0288,profiles/NGC_288.txt,87,0.215,774.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00417484
NGC0288,profiles/NGC_288.txt,88,0.2175,783.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00412952
NGC0288,profiles/NGC_288.txt,89,0.22,792.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00408514
NGC0288,profiles/NGC_288.txt,90,0.2225,801.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00404168
NGC0288,profiles/NGC_288.txt,91,0.225,810.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.0039991
NGC0288,profiles/NGC_288.txt,92,0.2275,819.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00395739
NGC0288,profiles/NGC_288.txt,93,0.23,828.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00391652
NGC0288,profiles/NGC_288.txt,94,0.2325,837.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00387645
NGC0288,profiles/NGC_288.txt,95,0.235,846.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00383718
NGC0288,profiles/NGC_288.txt,96,0.2375,855.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00379868
NGC0288,profiles/NGC_288.txt,97,0.24,864.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00376092
NGC0288,profiles/NGC_288.txt,98,0.2425,873.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00372389
NGC0288,profiles/NGC_288.txt,99,0.245,882.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00368756
NGC0288,profiles/NGC_288.txt,100,0.2475,891.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00365192
NGC0288,profiles/NGC_288.txt,101,0.25,900.0,0.00323279,0.0138471,0.02544,0.037898,0.0452722,-0.0279009,-0.0103939,0.00533446,0.0212248,0.0382403,0.00361694
NGC0362,profiles/NGC_362.txt,1,0.0,0.0,0.144768,0.1641,0.197417,0.242554,0.317479,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NGC0362,profiles/NGC_362.txt,2,0.002,7.2,0.144591,0.163427,0.194892,0.236754,0.30463,-0.00171838,-0.000368144,0.000954838,0.00229544,0.00370007,-0.00163961
NGC0362,profiles/NGC_362.txt,3,0.004,14.4,0.14427,0.162726,0.191894,0.230389,0.291833,-0.00341583,-0.000728319,0.00190489,0.00456925,0.00736552,-0.00325968
NGC0362,profiles/NGC_362.txt,4,0.006,21.6,0.144136,0.161779,0.189357,0.224512,0.279208,-0.00507141,-0.00107256,0.00283642,0.00680216,0.0109626,-0.00484142
NGC0362,profiles/NGC_362.txt,5,0.008,28.8,0.144123,0.160938,0.186572,0.218416,0.266971,-0.00666662,-0.00139116,0.00375231,0.00897195,0.0144646,-0.00636752
NGC0362,profiles/NGC_362.txt,6,0.01,36.0,0.144073,0.15982,0.183748,0.212459,0.253904,-0.0081902,-0.00168134,0.00464029,0.0110645,0.0178361,-0.00782275
NGC0362,profiles/NGC_362.txt,7,0.012,43.2,0.143515,0.158759,0.180867,0.20681,0.240832,-0.00961839,-0.00194873,0.00549804,0.0130663,0.0210446,-0.00919437
NGC0362,profiles/NGC_362.txt,8,0.014,50.4,0.142965,0.157521,0.177949,0.201006,0.229165,-0.0109388,-0.00216203,0.00630477,0.0149241,0.0240574,-0.0104724
NGC0362,profiles/NGC_362.txt,9,0.016,57.6,0.142476,0.156189,0.174982,0.195564,0.219262,-0.0121097,-0.00240237,0.00708224,0.0166129,0.0267649,-0.0116497
NGC0362,profiles/NGC_362.txt,10,0.018,64.8,0.141861,0.155001,0.171908,0.189987,0.210084,-0.0131421,-0.00251858,0.00777899,0.0182252,0.0293193,-0.0127219
NGC0362,profiles/NGC_362.txt,11,0.02,72.0,0.140463,0.153468,0.168555,0.184784,0.201872,-0.0139944,-0.00256801,0.00840353,0.0196212,0.0315814,-0.0136873
NGC0362,profiles/NGC_362.txt,12,0.022,79.19999999999999,0.139642,0.151703,0.16523,0.179821,0.194546,-0.0147952,-0.00263291,0.00892522,0.0207907,0.0333491,-0.0145462
NGC0362,profiles/NGC_362.txt,13,0.024,86.4,0.138208,0.149363,0.161892,0.175229,0.187344,-0.0150683,-0.00260755,0.00942952,0.0217553,0.0348749,-0.0153012
NGC0362,profiles/NGC_362.txt,14,0.026,93.6,0.136483,0.147322,0.158497,0.170641,0.182076,-0.0151141,-0.00242285,0.00984806,0.0224507,0.0360794,-0.0159561
NGC0362,profiles/NGC_362.txt,15,0.028,100.8,0.134397,0.144763,0.154995,0.166317,0.177049,-0.0152013,-0.00218882,0.0102024,0.0229092,0.036938,-0.0165161
NGC0362,profiles/NGC_362.txt,16,0.03,108.0,0.132365,0.142125,0.151559,0.16203,0.174073,-0.015057,-0.00197105,0.0104165,0.0231938,0.0373491,-0.0169873
NGC0362,profiles/NGC_362.txt,17,0.032,115.2,0.130548,0.139206,0.148164,0.15809,0.170407,-0.0141017,-0.00158312,0.0104712,0.0231007,0.0372669,-0.017376
NGC0362,profiles/NGC_362.txt,18,0.034,122.4,0.128611,0.136336,0.145104,0.154014,0.166192,-0.0133154,-0.00112174,0.0105362,0.0229189,0.0363477,-0.017689
NGC0362,profiles/NGC_362.txt,19,0.036,129.6,0.126346,0.133405,0.141741,0.149946,0.161476,-0.0129152,-0.000621302,0.0106123,0.0222974,0.0353196,-0.0179333
NGC0362,profiles/NGC_362.txt,20,0.038,136.79999999999998,0.123876,0.130507,0.138377,0.145991,0.156372,-0.0120179,-0.000354069,0.0104874,0.021523,0.0338567,-0.0181153
NGC0362,profiles/NGC_362.txt,21,0.04,144.0,0.121818,0.127613,0.135036,0.141961,0.151247,-0.0107501,2.1251e-05,0.0103519,0.0208424,0.0321771,-0.0182418
NGC0362,profiles/NGC_362.txt,22,0.042,151.20000000000002,0.119277,0.1249,0.131735,0.138248,0.146001,-0.00947971,0.000328879,0.0099719,0.0198375,0.030564,-0.0183186
NGC0362,profiles/NGC_362.txt,23,0.044,158.39999999999998,0.11708,0.122165,0.12849,0.134385,0.140916,-0.00837758,0.000489369,0.00962774,0.0187561,0.0285975,-0.0183516
NGC0362,profiles/NGC_362.txt,24,0.046,165.6,0.114334,0.119493,0.125326,0.130685,0.136171,-0.00770911,0.000463281,0.00940332,0.0178298,0.0268134,-0.0183461
NGC0362,profiles/NGC_362.txt,25,0.048,172.8,0.111576,0.116826,0.122165,0.127304,0.132189,-0.00704951,0.000447206,0.0089429,0.0169454,0.0250437,-0.018307
NGC0362,profiles/NGC_362.txt,26,0.05,180.0,0.108672,0.114027,0.119107,0.124051,0.128551,-0.00673579,0.000201847,0.00849439,0.0160558,0.0234858,-0.0182386
NGC0362,profiles/NGC_362.txt,27,0.052,187.2,0.106109,0.111163,0.116243,0.121068,0.12546,-0.00682584,-0.000214628,0.00789264,0.015386,0.0221645,-0.018145
NGC0362,profiles/NGC_362.txt,28,0.054,194.4,0.103273,0.108458,0.113543,0.118437,0.123026,-0.00717865,-0.000558033,0.00723456,0.0145839,0.021275,-0.0180298
NGC0362,profiles/NGC_362.txt,29,0.056,201.6,0.100715,0.105577,0.110933,0.115916,0.120992,-0.00826098,-0.00135945,0.00658106,0.013812,0.0203384,-0.0178961
NGC0362,profiles/NGC_362.txt,30,0.058,208.8,0.0983775,0.102988,0.10839,0.113711,0.11913,-0.00912107,-0.00197302,0.00574072,0.0131975,0.0199475,-0.017747
NGC0362,profiles/NGC_362.txt,31,0.06,216.0,0.0963836,0.100674,0.106015,0.111703,0.117191,-0.010614,-0.0027442,0.00488971,0.012569,0.019289,-0.0175848
NGC0362,profiles/NGC_362.txt,32,0.062,223.2,0.0944184,0.0986679,0.103893,0.109697,0.115758,-0.0119292,-0.00359668,0.00412476,0.0118253,0.0187314,-0.0174119
NGC0362,profiles/NGC_362.txt,33,0.064,230.4,0.0926927,0.096771,0.101885,0.107632,0.113756,-0.0131516,-0.00449143,0.00345992,0.0110422,0.0181923,-0.0172302
NGC0362,profiles/NGC_362.txt,34,0.066,237.6,0.0912207,0.095079,0.100026,0.105533,0.112054,-0.0139884,-0.00536126,0.00257984,0.010364,0.0176271,-0.0170414
NGC0362,profiles/NGC_362.txt,35,0.068,244.8,0.0893699,0.0934641,0.0982417,0.103631,0.110014,-0.0149145,-0.00618411,0.00180391,0.00957322,0.016783,-0.0168471
NGC0362,profiles/NGC_362.txt,36,0.07,252.00000000000003,0.0876999,0.09201,0.0965658,0.101829,0.107988,-0.0158093,-0.00703166,0.000970307,0.00873805,0.0156806,-0.0166486
NGC0362,profiles/NGC_362.txt,37,0.072,259.2,0.0863361,0.0907376,0.0951639,0.100113,0.106035,-0.0166054,-0.00791667,7.8442e-05,0.00790713,0.0147022,-0.016447
NGC0362,profiles/NGC_362.txt,38,0.074,266.4,0.0848929,0.0893941,0.093696,0.0985295,0.104229,-0.0173508,-0.00874713,-0.000823249,0.0069948,0.0136012,-0.0162434
NGC0362,profiles/NGC_362.txt,39,0.076,273.6,0.0836889,0.088119,0.0923365,0.097249,0.102213,-0.0178055,-0.00939167,-0.00181835,0.00606066,0.012764,-0.0160385
NGC0362,profiles/NGC_362.txt,40,0.078,280.8,0.0825125,0.0869391,0.0911246,0.0958783,0.100275,-0.0182857,-0.0101735,-0.00255698,0.00520351,0.0118961,-0.0158332
NGC0362,profiles/NGC_362.txt,41,0.08,288.0,0.0814313,0.0856877,0.089989,0.0946163,0.0988084,-0.0187046,-0.0108873,-0.00328465,0.00430318,0.0109278,-0.015628
NGC0362,profiles/NGC_362.txt,42,0.082,295.2,0.0800282,0.0845516,0.0889048,0.0936055,0.0977326,-0.01929,-0.0116915,-0.00410806,0.0032624,0.0101332,-0.0154236
NGC0362,profiles/NGC_362.txt,43,0.084,302.40000000000003,0.0787466,0.0833353,0.0878975,0.0928102,0.096763,-0.0200417,-0.0126032,-0.00497056,0.002352,0.00946242,-0.0152204
NGC0362,profiles/NGC_362.txt,44,0.086,309.6,0.0774643,0.0823022,0.0869863,0.0920882,0.0960497,-0.0206618,-0.0133941,-0.00573624,0.00149489,0.00856746,-0.0150187
NGC0362,profiles/NGC_362.txt,45,0.088,316.79999999999995,0.0763971,0.0811822,0.0862137,0.0913442,0.0957141,-0.0214748,-0.0142604,-0.00634862,0.000835164,0.00784333,-0.0148189
NGC0362,profiles/NGC_362.txt,46,0.09,324.0,0.0754018,0.0800946,0.0854795,0.090772,0.0954963,-0.0223003,-0.0148509,-0.00709303,0.000220678,0.00747636,-0.0146213
NGC0362,profiles/NGC_362.txt,47,0.092,331.2,0.074268,0.0791342,0.0849414,0.0902771,0.0951445,-0.0232508,-0.0157441,-0.00767217,-0.000348137,0.007151,-0.0144262
NGC0362,profiles/NGC_362.txt,48,0.094,338.4,0.073139,0.0783368,0.0844721,0.0899598,0.0949064,-0.0241882,-0.0164359,-0.00829705,-0.000720591,0.00694045,-0.0142336
NGC0362,profiles/NGC_362.txt,49,0.096,345.6,0.0722851,0.0775904,0.084091,0.0895369,0.0945617,-0.0250628,-0.0171566,-0.00876868,-0.00107719,0.00697859,-0.0140438
NGC0362,profiles/NGC_362.txt,50,0.098,352.8,0.0716521,0.0770049,0.0837309,0.0892545,0.0942744,-0.0261472,-0.017903,-0.00925718,-0.00144408,0.00661046,-0.0138569
NGC0362,profiles/NGC_362.txt,51,0.1,360.0,0.0712993,0.0767089,0.0834385,0.0889071,0.094104,-0.0270753,-0.0185623,-0.00979246,-0.00164586,0.00668444,-0.013673
NGC0362,profiles/NGC_362.txt,52,0.102,367.2,0.0708731,0.0764224,0.0830904,0.0886343,0.0938448,-0.0278678,-0.0189819,-0.0102278,-0.00183788,0.0065758,-0.0134921
NGC0362,profiles/NGC_362.txt,53,0.104,374.4,0.0706307,0.076173,0.0827877,0.0884178,0.0936148,-0.0285874,-0.0193754,-0.0104198,-0.00205859,0.00661275,-0.0133143
NGC0362,profiles/NGC_362.txt,54,0.106,381.6,0.0703503,0.0759788,0.0824937,0.0881731,0.0933336,-0.0291515,-0.0197557,-0.0106062,-0.00212514,0.0067949,-0.0131396
NGC0362,profiles/NGC_362.txt,55,0.108,388.8,0.0700774,0.0757703,0.082259,0.0880121,0.0930967,-0.0296747,-0.0201369,-0.0108357,-0.00207549,0.00699627,-0.0129681
NGC0362,profiles/NGC_362.txt,56,0.11,396.0,0.0696949,0.0754771,0.0819709,0.087755,0.0927826,-0.0300292,-0.0203082,-0.0109643,-0.00206729,0.00708012,-0.0127998
NGC0362,profiles/NGC_362.txt,57,0.112,403.2,0.0694137,0.0750756,0.0817226,0.087563,0.0924403,-0.0302203,-0.0204263,-0.0110395,-0.00195279,0.00719064,-0.0126345
NGC0362,profiles/NGC_362.txt,58,0.114,410.4,0.0691503,0.0748278,0.0815031,0.0872975,0.0921413,-0.0304526,-0.0205565,-0.0111594,-0.00184483,0.0074369,-0.0124725
NGC0362,profiles/NGC_362.txt,59,0.116,417.6,0.0688749,0.074644,0.0812581,0.0870668,0.0919075,-0.0302714,-0.0204968,-0.0111348,-0.00166725,0.00757026,-0.0123135
NGC0362,profiles/NGC_362.txt,60,0.118,424.8,0.068513,0.0743655,0.0809846,0.0869059,0.09157,-0.0303826,-0.0204789,-0.0110064,-0.00153963,0.00800479,-0.0121576
NGC0362,profiles/NGC_362.txt,61,0.12,432.0,0.0682352,0.0741332,0.0807595,0.0866773,0.0912759,-0.0303518,-0.0202876,-0.0109017,-0.00136887,0.00804923,-0.0120047
NGC0362,profiles/NGC_362.txt,62,0.122,439.2,0.0678942,0.073905,0.0805263,0.0864393,0.0909989,-0.0300466,-0.0201069,-0.0107525,-0.0011732,0.0081226,-0.0118549
NGC0362,profiles/NGC_362.txt,63,0.124,446.4,0.0676511,0.0737165,0.0803442,0.08624,0.0906626,-0.0296969,-0.0198503,-0.010546,-0.000889448,0.00796285,-0.011708
NGC0362,profiles/NGC_362.txt,64,0.126,453.6,0.0674344,0.0734971,0.0800578,0.0859114,0.0903011,-0.0293325,-0.0196325,-0.0103778,-0.000702091,0.00828317,-0.011564
NGC0362,profiles/NGC_362.txt,65,0.128,460.8,0.066948,0.0732487,0.0798216,0.0855865,0.0900116,-0.0289708,-0.0193173,-0.0100881,-0.000493798,0.00868486,-0.0114229
