cluster_id,APOGEE_ID,GC_NAME,dPOS,dRV,dPM,dFeH,RV_Prob,VB_PROB,iFlag,RA,DEC,GLON,GLAT,J,H,K,SNR,VHELIO_AVG,VSCATTER,VERR,GAIAEDR3_SOURCE_ID,GAIAEDR3_PARALLAX,GAIAEDR3_PARALLAX_ERROR,GAIAEDR3_PMRA,GAIAEDR3_PMRA_ERROR,GAIAEDR3_PMDEC,GAIAEDR3_PMDEC_ERROR,GAIAEDR3_PHOT_G_MEAN_MAG,TEFF,TEFF_ERR,LOGG,LOGG_ERR,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,C_FE,C_FE_ERR,CI_FE,CI_FE_ERR,N_FE,N_FE_ERR,O_FE,O_FE_ERR,NA_FE,NA_FE_ERR,MG_FE,MG_FE_ERR,AL_FE,AL_FE_ERR,SI_FE,SI_FE_ERR,CA_FE,CA_FE_ERR,TI_FE,TI_FE_ERR,FE_H,FE_H_ERR,NI_FE,NI_FE_ERR,CE_FE,CE_FE_ERR,MEMBERFLAG,MEMBER,is_highprob_member,source_file
NGC0104,2M00213776-7212593,NGC0104,0.1492413714963736,-0.6554624438285828,1.2192317247390747,0.4881699979305267,0.7300737500190735,0.99992,0,5.407337,-72.216484,306.12812796963306,-44.7262802551027,11.859,11.209,11.108,179.32922,-25.31555,0.0719657,0.032425746,4689613458369686784,0.19752097,0.0122087,4.980865,0.0135752,-3.301609,0.0128799,13.4784,4655.4556,8.922873,2.1658106,0.029919397,-0.70511,0.008155984,0.272155,0.00845908,-0.066876054,0.018888263,-0.09906,0.0320351,0.91458994,0.021620577,0.29936296,0.020349896,0.104092,0.09602909,0.33592296,0.015360028,0.40311098,0.021816868,0.26016057,0.017050546,0.22473496,0.019710496,0.2025631,0.024961868,-0.7129,0.009093587,0.05821246,0.016491119,-0.20526004,0.06294877,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00214334-7157069,NGC0104,0.14402728160258,-0.3453134000301361,0.6035333275794983,-0.5149436593055725,0.7696923613548279,0.99999,0,5.430613,-71.951942,306.1788372100839,-44.98846660125334,12.515,12.069,12.006,105.037834,-21.593761,0.015957257,0.0592928,4689808385463633152,0.1779576,0.0128806,4.861494,0.0138643,-2.4914825,0.0137219,13.8962,5111.119,18.99315,2.2061765,0.041807253,-0.78074,0.011212233,0.285725,0.013777486,-0.032577038,0.041955054,-0.044513047,0.058812138,0.78483,0.04304451,0.27105296,0.058243692,-0.46510804,0.20606534,0.35162294,0.023037473,0.20687097,0.03451841,0.26172054,0.027592562,0.09065497,0.034029506,0.2146731,0.04873737,-0.78869,0.01202178,0.07935244,0.02866735,-0.36757004,0.16679525,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00214368-7205162,NGC0104,0.1170063194265381,-0.3551106452941894,1.3524727821350098,-0.3612347841262817,0.7691012620925903,0.99996,0,5.432013,-72.087845,306.1470461267715,-44.85444009409648,10.633,9.933,9.799,356.09335,-21.711329,0.07609008,0.024163561,4689618238680828800,0.23519695,0.0117325,5.3162756,0.0124437,-3.4337494,0.0129078,12.4868,4297.0454,6.9339647,1.5660543,0.029481832,-0.76149,0.008547496,0.291485,0.0080782985,0.07172406,0.01586187,0.13771003,0.02933856,0.075237036,0.018281987,0.33892304,0.014639639,-0.03284794,0.08125173,0.36148304,0.015267504,0.25354105,0.021957418,0.24000067,0.01650558,0.21355504,0.019188153,0.11101323,0.021717796,-0.7649,0.009748369,0.09909248,0.016200045,-0.16737998,0.043690585,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00214990-7211021,NGC0104,0.1295424629894569,-0.115477405488491,0.6453453302383423,-0.1033092513680458,0.7724148035049438,0.99999,0,5.457939,-72.183929,306.1140606942217,-44.760910838432864,10.643,9.939,9.767,342.82034,-18.83573,0.016246572,0.024336867,4689613840634674048,0.22406486,0.0119298,4.904688,0.0137182,-2.7919815,0.0129048,12.4905,4277.591,6.8173966,1.5351424,0.029233005,-0.7455,0.00851401,0.30000502,0.007960375,0.07884693,0.01552497,0.123269975,0.028909968,0.08170593,0.017930586,0.35014296,0.014295617,0.030992031,0.07919065,0.36436296,0.015123911,0.23604095,0.021920495,0.27003056,0.0163667,0.20672494,0.018946376,0.13041312,0.02140082,-0.74911,0.009744679,0.090922475,0.016018068,-0.18737,0.04282091,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00215813-7158147,NGC0104,0.1270625263399896,-0.5805800557136536,0.8113257884979248,0.519532322883606,0.7438636422157288,0.99999,0,5.49222,-71.970757,306.1479140305563,-44.972990865371706,12.68,12.122,12.041,100.18813,-24.416962,0.16692106,0.060066864,4689808140658977792,0.2248614,0.0156354,5.2242684,0.0166345,-3.0815027,0.0163632,14.2136,4811.259,15.321114,2.519623,0.04061836,-0.71979,0.011760477,0.295865,0.0127539635,0.09921402,0.032794647,0.118690014,0.05318043,-0.08043301,0.034803055,0.446513,0.0385959,-0.26476794,0.16679762,0.344613,0.022446068,0.28118098,0.036316395,0.2596806,0.026708353,0.213395,0.032335702,0.11974317,0.042251058,-0.72133,0.013087762,0.071772456,0.027999245,-0.7628301,0.124213204,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220136-7213182,NGC0104,0.1361694653063185,0.7362223267555237,0.6170477867126465,-0.8017809391021729,0.5572221279144287,0.99999,0,5.505673,-72.221741,306.0852211452256,-44.72593904016124,10.139,9.437,9.274,382.16364,-8.615333,0.29706305,0.022400338,4689601746006553344,0.2267751,0.0119586,5.549332,0.0139701,-2.8240104,0.0137408,12.0396,4252.054,6.7833333,1.3300948,0.029830819,-0.79345,0.008711813,0.27529502,0.008198728,0.03631401,0.015902685,0.066226006,0.029571814,0.48671,0.018271726,0.310593,0.014385003,0.14843202,0.081775,0.366523,0.01551283,0.161731,0.022175413,0.24731064,0.016677665,0.13207501,0.019523026,0.07500219,0.02168842,-0.79187,0.009935464,0.087352455,0.016487526,-0.23462999,0.042027798,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220570-7203565,NGC0104,0.0993681261635056,-1.2831846475601196,0.2379872500896453,-0.4816213846206665,0.4740679860115051,1.0,0,5.523762,-72.065704,306.1127696121887,-44.88084632026408,9.357,8.512,8.348,589.8767,-32.848217,0.1243381,0.019782254,4689618273040536704,0.2213065,0.0126904,5.3184714,0.0137187,-2.6921458,0.0137427,11.4999,3995.8105,5.7065635,1.049984,0.029244285,-0.78454,0.0089822505,0.269755,0.0077919224,0.020676434,0.014140888,-0.0025919676,0.02757424,0.66618,0.016249022,0.315703,0.012181826,0.20109206,0.07068133,0.33182302,0.01531337,0.14706105,0.02258097,0.21740061,0.016307715,0.19448501,0.018951578,0.2291432,0.01973996,-0.79561,0.010478285,0.0971725,0.016146678,,,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220591-7207490,NGC0104,0.1034161430068274,0.2636172771453857,0.6673669815063477,-2.0373375415802,0.7279977798461914,0.99999,0,5.524637,-72.13028,306.0977965019499,-44.81714822508021,9.092,8.242,7.947,783.4241,-14.286593,0.18726246,0.018789908,4689614901478662272,0.24668722,0.0127493,5.418501,0.0138257,-2.954886,0.0155563,11.2646,3934.816,5.5984864,0.9152233,0.030296078,-0.87046,0.009378675,0.290345,0.008193178,0.07414806,0.014672808,0.101010025,0.028608002,0.33593005,0.01671809,0.32452303,0.012343668,0.123252034,0.07425921,0.33693308,0.016016517,0.09687096,0.02308098,0.20614064,0.016855823,0.18792504,0.019963408,,,-0.86751,0.010884767,0.0836525,0.01698905,,,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220626-7211557,NGC0104,0.1237344661685784,0.3827869892120361,0.7642248272895813,-1.0521920919418335,0.6989262700080872,0.99999,0,5.526089,-72.198814,306.0817222595299,-44.74956906549819,12.437,11.99,11.91,113.745735,-12.856557,0.24003594,0.057831254,4689613600116265088,0.21844491,0.0130846,5.7105527,0.0148098,-2.7495022,0.0141829,13.8087,5082.2637,17.66779,2.295359,0.040452376,-0.7938,0.010779851,0.274545,0.013187712,0.14832002,0.039238278,0.22210002,0.05545202,0.36821002,0.04063258,0.43281302,0.05328803,-0.6371979,0.19369188,0.31222302,0.022117555,0.21213096,0.032463335,0.2532906,0.026179483,0.07231301,0.032214362,0.21258318,0.045651406,-0.8072,0.011550466,0.078142524,0.027028963,-0.45056003,0.15166982,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220669-7207156,NGC0104,0.1011702143333236,0.6646184325218201,1.1044291257858276,-1.2178258895874023,0.5931324362754822,0.99999,0,5.527878,-72.121025,306.09850186483175,-44.82644307974798,10.291,9.558,9.43,418.3806,-9.47458,0.13014667,0.023777086,4689614970198135296,0.22362103,0.0105791,5.768493,0.0113907,-3.0561132,0.0119116,12.1887,4259.838,6.8560905,1.4331491,0.030144447,-0.81538,0.008780966,0.29352498,0.008338293,0.044056058,0.016229484,0.05715102,0.030028854,0.08718705,0.018598143,0.33515304,0.014640983,0.12223202,0.083854705,0.37695304,0.015704889,0.24583101,0.022259312,0.24879062,0.016847113,0.22709501,0.01983006,0.13668323,0.021976726,-0.81734,0.009981596,0.09089249,0.016726138,-0.14380997,0.042440772,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220714-7200328,NGC0104,0.1082563013978976,0.5643063187599182,0.6453294157981873,-0.6500319838523865,0.6372089385986328,0.99998,0,5.529763,-72.009125,306.1230033019462,-44.93698970757753,10.253,9.522,9.362,407.9078,-10.678325,0.108248346,0.023894897,4689830508836705664,0.2617956,0.0107382,5.647519,0.0117968,-2.6977856,0.0124022,12.1678,4229.36,6.6909986,1.4255936,0.029865377,-0.79907,0.008758301,0.291835,0.008198975,0.10975999,0.015799396,0.113680005,0.029501451,0.13304996,0.018145848,0.334673,0.014186829,0.03556204,0.08122158,0.38558298,0.015548397,0.25690103,0.02223949,0.24633062,0.016689358,0.21556497,0.019554777,0.11430317,0.021567665,-0.80442,0.0100008575,0.09914249,0.016524069,-0.116950035,0.04116494,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00220995-7203195,NGC0104,0.0968271993470463,-0.1795651167631149,0.8200846314430237,0.2571972608566284,0.7737828493118286,0.99999,0,5.541461,-72.05542,306.10749990490706,-44.89187081931562,10.347,9.607,9.485,343.42786,-19.604782,0.11889185,0.022792358,4689642496660354048,0.23395276,0.0101492,5.5150094,0.010664,-3.0187948,0.0115975,12.1727,4283.6255,6.8599133,1.3560271,0.029361088,-0.75429,0.008537708,0.28074503,0.008018483,0.014093995,0.015673632,0.06675702,0.02910993,0.46969,0.018083023,0.318963,0.014430498,-0.00276798,0.080116846,0.348193,0.015200141,0.15916097,0.021948725,0.2551306,0.016436912,0.12301499,0.019070294,0.08714318,0.021537533,-0.74968,0.009756596,0.05437249,0.016113382,-0.17858005,0.043107234,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00221247-7205449,NGC0104,0.0936704597048062,-0.5844368934631348,1.1708557605743408,0.9323098063468932,0.7432243227958679,0.99982,0,5.551981,-72.09581,306.0938797110688,-44.85251771209124,11.132,10.557,10.421,192.13374,-24.463243,0.59372467,0.03221177,4689641392838717568,0.26932278,0.0282645,4.5078893,0.0310883,-2.3692489,0.0325228,12.7277,4652.6826,8.655001,2.080718,0.029265426,-0.69688,0.007937508,0.30562502,0.008211992,-0.09587997,0.018228045,-0.04535997,0.03095815,0.41601005,0.020972485,0.41721305,0.019643623,0.198912,0.09250217,0.35282305,0.014941571,0.301241,0.021082655,0.25505063,0.016536212,0.14977503,0.019029249,0.17523324,0.024145322,-0.697,0.00885268,0.073212504,0.015883656,-0.038289964,0.060723834,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00221530-7207096,NGC0104,0.0940448710418858,0.1637310981750488,0.2584203779697418,-0.6637532711029053,0.7462735772132874,1.0,0,5.56379,-72.119347,306.083533255322,-44.829860869550025,12.004,11.383,11.293,170.84721,-15.485228,0.092006624,0.03584627,4689638373492020736,0.21370554,0.0127241,5.115783,0.0142939,-2.6521842,0.0152839,13.603,4620.2534,9.534831,2.1332097,0.03242199,-0.77544,0.009023698,0.294105,0.009425732,0.07427603,0.021112802,0.20296007,0.035840135,0.017068267,0.023706941,0.37777305,0.022004908,0.07935208,0.10881846,0.33672303,0.01699752,0.30362102,0.024315072,0.27189064,0.018879356,0.21110505,0.022355715,0.12694323,0.027508877,-0.78342,0.010034353,0.0811525,0.018816587,-0.19663,0.06700777,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00221750-7206285,NGC0104,0.0906667364698843,0.3181989192962646,0.6896387934684753,0.3890181183815002,0.7157198190689087,1.0,0,5.572917,-72.107918,306.0821978365524,-44.84159045433564,12.367,11.791,11.655,104.65083,-13.631614,0.17613338,0.046892222,4689638442211457920,0.18523353,0.0135839,5.2096386,0.0142023,-3.0006676,0.0164739,13.9207,4753.49,14.250744,2.4429853,0.039644416,-0.71736,0.011555666,0.28784502,0.012282082,0.032052994,0.030521955,-0.004886925,0.050622147,0.83704,0.032695528,0.28361297,0.034750327,0.351262,0.15596814,0.33943298,0.0218186,0.365291,0.035249624,0.25856057,0.025768422,0.23395497,0.031061755,0.24073315,0.039865885,-0.71897,0.012922739,0.054982483,0.026922265,-0.18417001,0.112792365,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00221970-7214028,NGC0104,0.1311149247315912,-0.0283648166805505,1.019077181816101,0.7103216648101807,0.7678822875022888,0.99998,0,5.582097,-72.234116,306.05003329182256,-44.71744301193081,11.913,11.295,11.185,160.42268,-17.790379,0.026962964,0.034042805,4689624973191303424,0.2026162,0.0123313,5.0675497,0.0137696,-3.1921594,0.0130599,13.553,4569.588,9.315591,2.035571,0.03189108,-0.70255,0.009054387,0.303845,0.009100936,0.02333802,0.019919295,0.121169984,0.034876402,0.053699017,0.022562753,0.362573,0.020653695,0.16936201,0.10183034,0.36842299,0.016702274,0.251211,0.02493373,0.27979058,0.018746313,0.17078501,0.02183445,0.14848316,0.0268534,-0.6993,0.01021034,0.076372445,0.018550428,-0.19315004,0.06562593,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222303-7207050,NGC0104,0.0877006405052343,0.0456511192023754,1.0527549982070925,-1.4285433292388916,0.7615237832069397,0.99999,0,5.595975,-72.118057,306.0700651306212,-44.83270590234654,9.475,8.644,8.487,635.98444,-16.902187,0.06818232,0.023056762,4689638373492005888,0.2222345,0.0108846,4.8189507,0.0116291,-3.0871832,0.0117221,11.5623,4121.2676,6.241624,1.2106781,0.029799521,-0.80887,0.008921176,0.266215,0.008102236,0.020499408,0.015153137,0.020141184,0.028874632,0.77354,0.017393218,0.345173,0.013245312,0.23077202,0.07737242,0.32214296,0.015575838,0.217471,0.02247095,0.20706058,0.016626282,0.23962498,0.019484583,0.28830314,0.020848133,-0.83024,0.010267888,0.102882504,0.016520524,0.0064499974,0.037221536,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222383-7203038,NGC0104,0.0861736269574966,0.5297486186027527,0.7307755947113037,1.2449558973312378,0.6507088541984558,1.0,0,5.59933,-72.051056,306.0836322501604,-44.89902134654229,12.576,12.043,11.937,91.20183,-11.093018,0.15824877,0.05813229,4689641775105775488,0.18894258,0.0147854,5.5743413,0.0154482,-2.9040945,0.0158622,14.1355,4924.091,17.056265,2.6728716,0.040843707,-0.66066,0.011655665,0.246025,0.0129088145,-0.22336,0.035152093,-0.36940998,0.055196706,1.1430099,0.037102256,0.17205298,0.044958614,0.619496,0.17547981,0.313233,0.022531563,0.456803,0.037131727,0.20269057,0.027344996,0.29136497,0.03276941,0.19995314,0.045039,-0.66657,0.012937123,0.038062513,0.028377665,0.08311999,0.14564261,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222556-7153222,NGC0104,0.1484829659495047,0.448502629995346,0.4371715188026428,0.0948299616575241,0.6791527271270752,0.99999,0,5.606512,-71.889526,306.1168206357476,-45.05885176713317,11.446,10.796,10.712,212.11584,-12.067969,0.13497382,0.029058155,4689835048620477568,0.20384766,0.0106592,5.4742327,0.0112755,-2.3722143,0.0118583,13.1709,4475.245,7.7805233,1.9174788,0.029620368,-0.74764,0.008299554,0.30189502,0.008251385,0.059302986,0.017188385,0.15349,0.030465875,0.09943998,0.01976752,0.35566297,0.01694278,-0.09575796,0.088216536,0.35204297,0.015253623,0.27065098,0.021595756,0.25535056,0.016645355,0.23601496,0.019344803,0.10974312,0.02306947,-0.74854,0.009340169,0.071662486,0.016229488,-0.23859,0.051593836,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222568-7208221,NGC0104,0.0903253227873661,-0.5621457099914551,1.2544469833374023,-0.6632625460624695,0.7468162775039673,0.99988,0,5.60703,-72.139481,306.0605545136491,-44.81209058804174,11.58,10.953,10.843,85.84548,-24.19575,0.21156529,0.063320205,4689638132973884160,0.19114396,0.0114339,4.494892,0.0128671,-2.2346404,0.0122226,13.2344,4545.8066,13.784999,1.9963455,0.043246936,-0.79141,0.013419299,0.29869503,0.013566292,0.040069938,0.031383686,0.20421994,0.05539271,0.06724495,0.033243563,0.39631295,0.031612672,-1.0389979,0.16458862,0.38069293,0.024513083,0.33523098,0.04109558,0.24780053,0.02876698,0.22946495,0.035547,0.1520431,0.041861173,-0.7951,0.015210366,0.07960248,0.031351447,-0.21245003,0.10371752,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222582-7207072,NGC0104,0.0855975798694373,0.7345452904701233,0.5457965731620789,0.6335485577583313,0.5581046342849731,1.0,0,5.607621,-72.118675,306.0649483287603,-44.832662661072106,11.98,11.375,11.253,137.65904,-8.635457,0.020494763,0.0406039,4689638407851742464,0.18237247,0.0124341,5.1649404,0.0126504,-2.8978717,0.0133407,13.5904,4742.4463,12.081195,2.3534033,0.03552464,-0.71404,0.010017429,0.238555,0.0106536625,-0.08111,0.025704766,-0.16038,0.042566787,0.93467003,0.028230181,0.19373304,0.029059364,0.333922,0.13093358,0.28255302,0.019007616,0.36067098,0.029038075,0.23061061,0.02192563,0.19865501,0.026009062,0.1617232,0.03351474,-0.71893,0.011156704,0.13446248,0.022199625,-0.024860024,0.092122205,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00222646-7156388,NGC0104,0.1203801163110791,-0.1589013785123825,0.1915070116519928,-1.8280901908874512,0.7735214233398438,1.0,0,5.610284,-71.944138,306.1029018065704,-45.00512016710435,12.567,12.08,12.034,102.54526,-19.356817,0.014080751,0.072458394,4689831750085677312,0.19991232,0.0143509,5.146423,0.014607,-2.619602,0.0149365,13.9,5142.3906,19.996572,2.3438277,0.043508105,-0.84577,0.011584288,0.279625,0.014666988,0.088543,0.046038523,0.095587015,0.06262341,0.26632005,0.04644581,0.605643,0.064009085,-0.08450794,0.22624613,0.33367306,0.024191951,0.20316106,0.03538961,0.25122064,0.028843286,0.169025,0.036264926,0.11365318,0.05170286,-0.86681,0.012293326,0.17123252,0.030369641,-0.41714996,0.17618583,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223025-7201409,NGC0104,0.0858341272977519,-0.5789082646369934,0.4236390292644501,0.2638948261737823,0.7441383600234985,1.0,0,5.626047,-72.028038,306.0772987548286,-44.923054286579344,9.31,8.382,8.275,643.9382,-24.3969,0.26658484,0.024995843,4689642599739335040,0.24586995,0.0146245,5.2840447,0.0161181,-2.8267536,0.0159932,11.4605,4104.3813,6.011792,1.1619194,0.02837929,-0.70384,0.008566342,0.26511502,0.007499574,-0.15487003,0.013942744,-0.22337008,0.026979925,1.10259,0.016165746,0.30504295,0.012418166,0.32489198,0.06935759,0.28448296,0.014702523,0.43475097,0.022033263,0.21758056,0.01586778,0.23526496,0.018130818,0.41977313,0.019725554,-0.72663,0.009998131,0.085012436,0.015440578,0.07470995,0.036207255,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223046-7210432,NGC0104,0.1001554249467965,1.0485148429870603,0.8723752498626709,0.5713135600090027,0.3663431406021118,1.0,0,5.626925,-72.17868,306.0433400942096,-44.77434832734205,12.268,11.628,11.54,88.924576,-4.867823,0.12022137,0.046050224,4689637029165445248,0.20209894,0.0133447,5.359805,0.0151684,-3.1117785,0.0143991,13.8116,4635.3535,13.999818,2.1842446,0.041243963,-0.71176,0.012553412,0.315005,0.01274801,0.08256602,0.0302222,0.24331999,0.052637447,0.04861498,0.03233773,0.47782302,0.03230928,0.27193198,0.15597565,0.40239298,0.023050237,0.363481,0.03897223,0.2985306,0.02733767,0.257675,0.03306528,0.097503185,0.04070575,-0.70781,0.014244773,0.048342466,0.029094193,-0.18359,0.10858632,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223059-7203211,NGC0104,0.0800586609078372,0.1569328308105468,1.1694811582565308,0.393918365240097,0.7473315596580505,1.0,0,5.627499,-72.055862,306.0704589146891,-44.895651545084846,11.547,10.91,10.782,202.49515,-15.566807,0.06396646,0.028896578,4689641706386829952,0.19752651,0.011034,4.8005857,0.0116111,-3.1693115,0.01144,13.2336,4495.8867,7.8511696,1.9298453,0.029405342,-0.72883,0.00821346,0.308905,0.008171529,0.07020903,0.017123695,0.15066004,0.030280551,0.33305,0.019729814,0.37453303,0.017092515,-0.062168002,0.08760941,0.385583,0.015108416,0.30260098,0.0214803,0.2747906,0.016538577,0.18294501,0.01913794,0.15354317,0.023046004,-0.73117,0.009247989,0.096072495,0.016056763,-0.21192002,0.05249621,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223060-7212533,NGC0104,0.1159439319613996,0.3872953355312347,0.5596209168434143,-0.5897569060325623,0.6976583003997803,1.0,0,5.627515,-72.214813,306.0350605769678,-44.73869638944205,12.505,12.051,11.985,113.44681,-12.802457,0.027022595,0.059326217,4689624973191281920,0.18773443,0.0142477,5.608481,0.0161936,-2.4704454,0.0153798,13.8601,5180.1606,19.236826,2.3816042,0.040762115,-0.77157,0.010675739,0.27937502,0.01342312,-0.23327005,0.04222583,-0.18909001,0.057391994,1.1003499,0.043361302,0.15642196,0.06131263,0.43397197,0.20478225,0.33208296,0.022277974,0.27552098,0.032669503,0.26315057,0.026668072,0.18932498,0.032721102,0.1900531,0.048205476,-0.78642,0.011367527,0.05331248,0.02734709,-0.78794,0.17146379,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223195-7206489,NGC0104,0.0798722750461644,0.4377101361751556,1.1995389461517334,0.4568066596984863,0.6825935244560242,0.99999,0,5.633155,-72.113594,306.05516314744136,-44.838919797567975,10.677,9.968,9.831,297.23355,-12.197479,0.054328162,0.023383012,4689638403539699584,0.21808621,0.0112321,5.862699,0.0119458,-3.0435305,0.0127467,12.5115,4305.2983,6.9181266,1.6003082,0.02908223,-0.73038,0.008430426,0.282785,0.00791368,0.055369973,0.015553568,0.095008016,0.028849239,0.50019,0.017989546,0.325163,0.0144901145,0.165762,0.079222664,0.34684297,0.015013591,0.276581,0.021807399,0.24275059,0.016294869,0.19682503,0.018803397,0.16007316,0.021465536,-0.732,0.009643944,0.07805246,0.01589139,-0.102730036,0.043878812,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223377-7202103,NGC0104,0.0811415919857418,0.0914106369018554,0.5805495977401733,0.9742904901504515,0.7563847303390503,1.0,0,5.64074,-72.036209,306.0691539401922,-44.91570262156269,8.912,8.026,7.836,706.3586,-16.353073,0.24176118,0.027547719,4689642634099105920,0.22827165,0.0138289,5.145888,0.0154344,-2.9162662,0.0168638,11.2481,4075.7031,5.8415947,1.1947188,0.027837552,-0.66537,0.008465319,0.27011502,0.0072617587,-0.18302,0.013411313,-0.27617002,0.026171792,1.19977,0.015594744,0.31713298,0.011974593,0.50171196,0.065836266,0.28652298,0.01438712,0.49287796,0.021913346,0.21198058,0.015574046,0.255705,0.017626595,0.56114316,0.019180516,-0.70504,0.009949696,0.10497248,0.015042797,0.16903001,0.035091434,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223596-7155519,NGC0104,0.1217185726715515,0.6001564860343933,0.7626966834068298,-1.692348599433899,0.6222965121269226,0.99998,0,5.649852,-71.931099,306.0886893702793,-45.019938085644576,12.446,12.053,11.959,118.731346,-10.248123,0.15186852,0.06310776,4689831750085650048,0.2048839,0.013477,4.9729548,0.0140774,-2.1378827,0.0140427,13.7264,5261.578,20.377144,2.1250703,0.04155786,-0.83,0.010613434,0.258685,0.013983251,-0.60521,0.04644864,-0.57425004,0.059839904,1.0699,0.046945795,0.26102298,0.06978473,-1.2475979,0.22308283,0.266473,0.022777915,0.33897096,0.032054845,0.2530306,0.027112415,0.146905,0.033777002,0.14306319,0.050574988,-0.8515,0.011127812,0.099912465,0.027888823,-0.52636,0.18407348,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00223856-7202083,NGC0104,0.0776083707779728,-0.4643950462341308,0.5013471841812134,-1.08796489238739,0.7597403526306152,0.99999,0,5.660668,-72.035645,306.06070876517424,-44.91722888841612,12.63,12.087,12.016,50.009583,-23.022741,0.06655399,0.092403665,4689641878184846464,0.22271419,0.0157552,4.923825,0.0175148,-2.5432603,0.0183457,14.2171,4832.9756,20.63371,1.6359341,0.050919723,-0.85278,0.0154022435,0.200505,0.017363189,-0.014382005,0.04771304,-0.13487798,0.07510642,0.64459,0.04760604,-0.24534696,0.055063315,0.542972,0.24675456,0.31152302,0.029759388,0.172041,0.050075382,0.11924058,0.036179803,0.21052498,0.04648465,0.1478132,0.058699284,-0.80939,0.01698066,-0.022927523,0.04077608,-0.44987005,0.1723252,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00224014-7211467,NGC0104,0.1019403961512799,-0.1354163438081741,0.0813799053430557,-1.0737539529800415,0.7730169296264648,1.0,0,5.667273,-72.196327,306.02226060082273,-44.75886370680105,12.535,12.103,11.998,119.22945,-19.074997,0.15174367,0.05756972,4689625213709418752,0.18935044,0.0138822,5.2060127,0.0152193,-2.5790672,0.0155522,13.8558,5161.192,18.638624,2.3660274,0.04065482,-0.80812,0.010611987,0.276165,0.013410753,0.028681993,0.04178847,0.03285098,0.056732345,0.85479,0.042895954,0.15465301,0.05934739,0.394992,0.20387082,0.31903297,0.022210045,0.245821,0.031916168,0.24461061,0.026322791,0.16708499,0.032524504,0.16588312,0.047255997,-0.82439,0.011260986,0.08966249,0.02708032,-0.59367007,0.16335072,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
NGC0104,2M00224034-7155046,NGC0104,0.126473756212378,-0.0589915923774242,0.2633256614208221,0.089276410639286,0.7698323130607605,1.0,0,5.668097,-71.917953,306.083716049327,-45.03381279374556,12.43,11.964,11.876,109.35617,-18.1579,0.2099693,0.058386084,4689831853164839680,0.19286963,0.0129768,5.3120985,0.0134862,-2.7128386,0.0146272,13.8026,5127.745,18.800423,2.3708105,0.04070243,-0.7383,0.010864766,0.236185,0.0132668875,0.010381699,0.04043855,-0.021582007,0.05682,0.74669,0.04182112,0.266603,0.057374783,-0.10310793,0.19731499,0.305133,0.022271955,0.334961,0.033643454,0.16557056,0.02679474,0.064152,0.032638095,0.19801313,0.047506347,-0.74628,0.011683945,0.03345251,0.027513161,-0.19608998,0.16651241,70368744177664,47TUC,1,GC_members_VAC-v1_1.fits
